scaffold,start,end,status,loci,set
HiC_scaffold_5,92734000,92735000,1,HiC_scaffold_5:92734114,east_cent
HiC_scaffold_5,95473000,95474000,1,HiC_scaffold_5:95473495,east_cent
HiC_scaffold_5,99744000,99745000,1,HiC_scaffold_5:99744671,east_cent
HiC_scaffold_5,99744000,99745000,1,HiC_scaffold_5:99744734,east_cent
HiC_scaffold_5,99745000,99746000,1,HiC_scaffold_5:99745314,east_cent
HiC_scaffold_5,102349000,102350000,1,HiC_scaffold_5:102349191,east_cent
HiC_scaffold_5,102524000,102525000,2,HiC_scaffold_5:102524525,east_cent
HiC_scaffold_5,102526000,102527000,2,HiC_scaffold_5:102526007,east_cent
HiC_scaffold_5,102597000,102598000,2,HiC_scaffold_5:102597753,east_cent
HiC_scaffold_5,102605000,102606000,2,HiC_scaffold_5:102605920,east_cent
HiC_scaffold_5,103114000,103115000,2,HiC_scaffold_5:103114462,east_cent
HiC_scaffold_5,104637000,104638000,2,HiC_scaffold_5:104637809,east_cent
HiC_scaffold_5,104872000,104873000,2,HiC_scaffold_5:104872185,east_cent
HiC_scaffold_5,104945000,104946000,2,HiC_scaffold_5:104945285,east_cent
HiC_scaffold_5,104972000,104973000,1,HiC_scaffold_5:104972948,east_cent
HiC_scaffold_5,104977000,104978000,1,HiC_scaffold_5:104977903,east_cent
HiC_scaffold_5,106180000,106181000,2,HiC_scaffold_5:106180560,east_cent
HiC_scaffold_5,107781000,107782000,2,HiC_scaffold_5:107781299,east_cent
HiC_scaffold_5,109012000,109013000,2,HiC_scaffold_5:109012533,east_cent
HiC_scaffold_5,109060000,109061000,2,HiC_scaffold_5:109060279,east_cent
HiC_scaffold_5,109204000,109205000,2,HiC_scaffold_5:109204934,east_cent
HiC_scaffold_5,109693000,109694000,1,HiC_scaffold_5:109693078,east_cent
HiC_scaffold_5,109694000,109695000,1,HiC_scaffold_5:109694799,east_cent
HiC_scaffold_5,109800000,109801000,2,HiC_scaffold_5:109800100,east_cent
HiC_scaffold_5,109849000,109850000,2,HiC_scaffold_5:109849860,east_cent
HiC_scaffold_5,109852000,109853000,1,HiC_scaffold_5:109852969,east_cent
HiC_scaffold_5,109961000,109962000,1,HiC_scaffold_5:109961428,east_cent
HiC_scaffold_5,110234000,110235000,2,HiC_scaffold_5:110234627,east_cent
HiC_scaffold_5,111009000,111010000,2,HiC_scaffold_5:111009171,east_cent
HiC_scaffold_5,111380000,111381000,1,HiC_scaffold_5:111380294,east_cent
HiC_scaffold_5,111842000,111843000,1,HiC_scaffold_5:111842444,east_cent
HiC_scaffold_5,111894000,111895000,2,HiC_scaffold_5:111894422,east_cent
HiC_scaffold_5,112222000,112223000,1,HiC_scaffold_5:112222148,east_cent
HiC_scaffold_5,112229000,112230000,1,HiC_scaffold_5:112229416,east_cent
HiC_scaffold_5,112310000,112311000,1,HiC_scaffold_5:112310062,east_cent
HiC_scaffold_5,112722000,112723000,2,HiC_scaffold_5:112722454,east_cent
HiC_scaffold_5,112887000,112888000,1,HiC_scaffold_5:112887204,east_cent
HiC_scaffold_5,112898000,112899000,1,HiC_scaffold_5:112898633,east_cent
HiC_scaffold_5,112958000,112959000,1,HiC_scaffold_5:112958130,east_cent
HiC_scaffold_5,112958000,112959000,1,HiC_scaffold_5:112958193,east_cent
HiC_scaffold_5,112999000,1.13e+08,1,HiC_scaffold_5:112999879,east_cent
HiC_scaffold_5,114683000,114684000,2,HiC_scaffold_5:114683268,east_cent
HiC_scaffold_5,114701000,114702000,2,HiC_scaffold_5:114701929,east_cent
HiC_scaffold_5,114703000,114704000,2,HiC_scaffold_5:114703583,east_cent
HiC_scaffold_5,118811000,118812000,2,HiC_scaffold_5:118811614,east_cent
HiC_scaffold_5,119361000,119362000,2,HiC_scaffold_5:119361418,east_cent
HiC_scaffold_5,119882000,119883000,2,HiC_scaffold_5:119882644,east_cent
HiC_scaffold_5,120179000,120180000,2,HiC_scaffold_5:120179746,east_cent
HiC_scaffold_5,120182000,120183000,2,HiC_scaffold_5:120182673,east_cent
HiC_scaffold_5,120279000,120280000,2,HiC_scaffold_5:120279729,east_cent
HiC_scaffold_5,120669000,120670000,1,HiC_scaffold_5:120669513,east_cent
HiC_scaffold_5,120670000,120671000,1,HiC_scaffold_5:120670360,east_cent
HiC_scaffold_5,120787000,120788000,2,HiC_scaffold_5:120787579,east_cent
HiC_scaffold_5,120790000,120791000,2,HiC_scaffold_5:120790838,east_cent
HiC_scaffold_5,120791000,120792000,2,HiC_scaffold_5:120791674,east_cent
HiC_scaffold_5,120849000,120850000,2,HiC_scaffold_5:120849452,east_cent
HiC_scaffold_5,121423000,121424000,2,HiC_scaffold_5:121423581,east_cent
HiC_scaffold_5,121588000,121589000,1,HiC_scaffold_5:121588466,east_cent
HiC_scaffold_5,121620000,121621000,2,HiC_scaffold_5:121620961,east_cent
HiC_scaffold_5,122369000,122370000,1,HiC_scaffold_5:122369122,east_cent
HiC_scaffold_5,122450000,122451000,1,HiC_scaffold_5:122450083,east_cent
HiC_scaffold_5,122458000,122459000,1,HiC_scaffold_5:122458055,east_cent
HiC_scaffold_5,122465000,122466000,1,HiC_scaffold_5:122465167,east_cent
HiC_scaffold_5,122484000,122485000,1,HiC_scaffold_5:122484648,east_cent
HiC_scaffold_5,122518000,122519000,1,HiC_scaffold_5:122518160,east_cent
HiC_scaffold_5,122518000,122519000,1,HiC_scaffold_5:122518959,east_cent
HiC_scaffold_5,122531000,122532000,1,HiC_scaffold_5:122531889,east_cent
HiC_scaffold_5,122582000,122583000,1,HiC_scaffold_5:122582913,east_cent
HiC_scaffold_5,122583000,122584000,1,HiC_scaffold_5:122583056,east_cent
HiC_scaffold_5,122583000,122584000,1,HiC_scaffold_5:122583070,east_cent
HiC_scaffold_5,122583000,122584000,1,HiC_scaffold_5:122583100,east_cent
HiC_scaffold_5,122583000,122584000,1,HiC_scaffold_5:122583101,east_cent
HiC_scaffold_5,125730000,125731000,1,HiC_scaffold_5:125730681,east_cent
HiC_scaffold_5,125760000,125761000,1,HiC_scaffold_5:125760252,east_cent
HiC_scaffold_5,125760000,125761000,1,HiC_scaffold_5:125760637,east_cent
HiC_scaffold_5,125760000,125761000,1,HiC_scaffold_5:125760961,east_cent
HiC_scaffold_5,128415000,128416000,2,HiC_scaffold_5:128415544,east_cent
HiC_scaffold_5,128482000,128483000,2,HiC_scaffold_5:128482917,east_cent
HiC_scaffold_5,128483000,128484000,2,HiC_scaffold_5:128483900,east_cent
HiC_scaffold_5,129572000,129573000,1,HiC_scaffold_5:129572538,east_cent
HiC_scaffold_5,131658000,131659000,2,HiC_scaffold_5:131658454,east_cent
HiC_scaffold_5,131661000,131662000,1,HiC_scaffold_5:131661504,east_cent
HiC_scaffold_5,131673000,131674000,1,HiC_scaffold_5:131673553,east_cent
HiC_scaffold_5,131687000,131688000,2,HiC_scaffold_5:131687560,east_cent
HiC_scaffold_5,138264000,138265000,2,HiC_scaffold_5:138264672,east_cent
HiC_scaffold_5,138264000,138265000,2,HiC_scaffold_5:138264992,east_cent
HiC_scaffold_5,138492000,138493000,2,HiC_scaffold_5:138492276,east_cent
HiC_scaffold_5,139782000,139783000,2,HiC_scaffold_5:139782692,east_cent
HiC_scaffold_5,139817000,139818000,2,HiC_scaffold_5:139817263,east_cent
HiC_scaffold_5,139824000,139825000,2,HiC_scaffold_5:139824086,east_cent
HiC_scaffold_5,139824000,139825000,2,HiC_scaffold_5:139824093,east_cent
HiC_scaffold_5,139825000,139826000,2,HiC_scaffold_5:139825796,east_cent
HiC_scaffold_5,139827000,139828000,2,HiC_scaffold_5:139827072,east_cent
HiC_scaffold_5,139830000,139831000,2,HiC_scaffold_5:139830430,east_cent
HiC_scaffold_5,139835000,139836000,2,HiC_scaffold_5:139835329,east_cent
HiC_scaffold_5,140024000,140025000,1,HiC_scaffold_5:140024113,east_cent
HiC_scaffold_5,140592000,140593000,1,HiC_scaffold_5:140592878,east_cent
HiC_scaffold_5,140644000,140645000,2,HiC_scaffold_5:140644088,east_cent
HiC_scaffold_5,140983000,140984000,2,HiC_scaffold_5:140983817,east_cent
HiC_scaffold_5,143365000,143366000,1,HiC_scaffold_5:143365390,east_cent
HiC_scaffold_6,14376000,14377000,1,HiC_scaffold_6:14376008,east_cent
HiC_scaffold_6,14650000,14651000,1,HiC_scaffold_6:14650354,east_cent
HiC_scaffold_6,21212000,21213000,1,HiC_scaffold_6:21212208,east_cent
HiC_scaffold_6,21567000,21568000,2,HiC_scaffold_6:21567909,east_cent
HiC_scaffold_6,21584000,21585000,1,HiC_scaffold_6:21584497,east_cent
HiC_scaffold_6,21594000,21595000,1,HiC_scaffold_6:21594190,east_cent
HiC_scaffold_6,21598000,21599000,1,HiC_scaffold_6:21598317,east_cent
HiC_scaffold_6,21599000,21600000,1,HiC_scaffold_6:21599780,east_cent
HiC_scaffold_6,21600000,21601000,1,HiC_scaffold_6:21600507,east_cent
HiC_scaffold_6,21601000,21602000,1,HiC_scaffold_6:21601083,east_cent
HiC_scaffold_6,21601000,21602000,1,HiC_scaffold_6:21601394,east_cent
HiC_scaffold_6,21754000,21755000,2,HiC_scaffold_6:21754517,east_cent
HiC_scaffold_6,21766000,21767000,2,HiC_scaffold_6:21766157,east_cent
HiC_scaffold_6,21766000,21767000,2,HiC_scaffold_6:21766158,east_cent
HiC_scaffold_6,21796000,21797000,2,HiC_scaffold_6:21796350,east_cent
HiC_scaffold_6,21804000,21805000,2,HiC_scaffold_6:21804297,east_cent
HiC_scaffold_6,21807000,21808000,2,HiC_scaffold_6:21807201,east_cent
HiC_scaffold_6,21822000,21823000,2,HiC_scaffold_6:21822159,east_cent
HiC_scaffold_6,21826000,21827000,2,HiC_scaffold_6:21826356,east_cent
HiC_scaffold_6,21833000,21834000,2,HiC_scaffold_6:21833655,east_cent
HiC_scaffold_6,21845000,21846000,2,HiC_scaffold_6:21845391,east_cent
HiC_scaffold_6,21846000,21847000,2,HiC_scaffold_6:21846064,east_cent
HiC_scaffold_6,21878000,21879000,2,HiC_scaffold_6:21878531,east_cent
HiC_scaffold_6,22101000,22102000,2,HiC_scaffold_6:22101932,east_cent
HiC_scaffold_6,22136000,22137000,1,HiC_scaffold_6:22136286,east_cent
HiC_scaffold_6,23652000,23653000,1,HiC_scaffold_6:23652085,east_cent
HiC_scaffold_6,24065000,24066000,1,HiC_scaffold_6:24065425,east_cent
HiC_scaffold_6,24680000,24681000,1,HiC_scaffold_6:24680159,east_cent
HiC_scaffold_6,25071000,25072000,2,HiC_scaffold_6:25071393,east_cent
HiC_scaffold_6,25071000,25072000,2,HiC_scaffold_6:25071406,east_cent
HiC_scaffold_6,25485000,25486000,1,HiC_scaffold_6:25485973,east_cent
HiC_scaffold_6,30092000,30093000,2,HiC_scaffold_6:30092916,east_cent
HiC_scaffold_6,30100000,30101000,2,HiC_scaffold_6:30100535,east_cent
HiC_scaffold_6,30502000,30503000,1,HiC_scaffold_6:30502588,east_cent
HiC_scaffold_6,30505000,30506000,1,HiC_scaffold_6:30505373,east_cent
HiC_scaffold_6,30505000,30506000,1,HiC_scaffold_6:30505978,east_cent
HiC_scaffold_6,30508000,30509000,1,HiC_scaffold_6:30508876,east_cent
HiC_scaffold_6,30706000,30707000,2,HiC_scaffold_6:30706121,east_cent
HiC_scaffold_6,30710000,30711000,2,HiC_scaffold_6:30710409,east_cent
HiC_scaffold_6,30711000,30712000,2,HiC_scaffold_6:30711113,east_cent
HiC_scaffold_6,30712000,30713000,2,HiC_scaffold_6:30712860,east_cent
HiC_scaffold_6,30713000,30714000,2,HiC_scaffold_6:30713108,east_cent
HiC_scaffold_6,30714000,30715000,2,HiC_scaffold_6:30714919,east_cent
HiC_scaffold_6,30715000,30716000,2,HiC_scaffold_6:30715024,east_cent
HiC_scaffold_6,30715000,30716000,2,HiC_scaffold_6:30715267,east_cent
HiC_scaffold_6,30896000,30897000,1,HiC_scaffold_6:30896968,east_cent
HiC_scaffold_6,30899000,30900000,1,HiC_scaffold_6:30899996,east_cent
HiC_scaffold_6,31076000,31077000,1,HiC_scaffold_6:31076377,east_cent
HiC_scaffold_6,31127000,31128000,2,HiC_scaffold_6:31127748,east_cent
HiC_scaffold_6,31391000,31392000,2,HiC_scaffold_6:31391844,east_cent
HiC_scaffold_6,31477000,31478000,2,HiC_scaffold_6:31477325,east_cent
HiC_scaffold_6,31529000,31530000,1,HiC_scaffold_6:31529863,east_cent
HiC_scaffold_6,31724000,31725000,1,HiC_scaffold_6:31724702,east_cent
HiC_scaffold_6,31757000,31758000,2,HiC_scaffold_6:31757589,east_cent
HiC_scaffold_6,31759000,31760000,2,HiC_scaffold_6:31759300,east_cent
HiC_scaffold_6,31761000,31762000,2,HiC_scaffold_6:31761757,east_cent
HiC_scaffold_6,31761000,31762000,2,HiC_scaffold_6:31761793,east_cent
HiC_scaffold_6,31761000,31762000,2,HiC_scaffold_6:31761916,east_cent
HiC_scaffold_6,31761000,31762000,2,HiC_scaffold_6:31761917,east_cent
HiC_scaffold_6,31761000,31762000,2,HiC_scaffold_6:31761925,east_cent
HiC_scaffold_6,31762000,31763000,2,HiC_scaffold_6:31762434,east_cent
HiC_scaffold_6,31763000,31764000,2,HiC_scaffold_6:31763057,east_cent
HiC_scaffold_6,31860000,31861000,1,HiC_scaffold_6:31860033,east_cent
HiC_scaffold_6,31869000,31870000,1,HiC_scaffold_6:31869740,east_cent
HiC_scaffold_6,31961000,31962000,2,HiC_scaffold_6:31961147,east_cent
HiC_scaffold_6,32065000,32066000,2,HiC_scaffold_6:32065070,east_cent
HiC_scaffold_6,32065000,32066000,2,HiC_scaffold_6:32065114,east_cent
HiC_scaffold_6,32066000,32067000,2,HiC_scaffold_6:32066509,east_cent
HiC_scaffold_6,32069000,32070000,2,HiC_scaffold_6:32069757,east_cent
HiC_scaffold_6,32165000,32166000,1,HiC_scaffold_6:32165480,east_cent
HiC_scaffold_6,32166000,32167000,1,HiC_scaffold_6:32166878,east_cent
HiC_scaffold_6,32170000,32171000,1,HiC_scaffold_6:32170004,east_cent
HiC_scaffold_6,32179000,32180000,1,HiC_scaffold_6:32179935,east_cent
HiC_scaffold_6,32180000,32181000,1,HiC_scaffold_6:32180084,east_cent
HiC_scaffold_6,32837000,32838000,2,HiC_scaffold_6:32837522,east_cent
HiC_scaffold_6,33422000,33423000,2,HiC_scaffold_6:33422650,east_cent
HiC_scaffold_6,33431000,33432000,2,HiC_scaffold_6:33431693,east_cent
HiC_scaffold_6,33433000,33434000,2,HiC_scaffold_6:33433054,east_cent
HiC_scaffold_6,33442000,33443000,2,HiC_scaffold_6:33442248,east_cent
HiC_scaffold_6,33442000,33443000,2,HiC_scaffold_6:33442259,east_cent
HiC_scaffold_6,33447000,33448000,2,HiC_scaffold_6:33447700,east_cent
HiC_scaffold_6,33447000,33448000,2,HiC_scaffold_6:33447717,east_cent
HiC_scaffold_6,33447000,33448000,2,HiC_scaffold_6:33447772,east_cent
HiC_scaffold_6,33448000,33449000,2,HiC_scaffold_6:33448168,east_cent
HiC_scaffold_6,33448000,33449000,2,HiC_scaffold_6:33448579,east_cent
HiC_scaffold_6,33505000,33506000,2,HiC_scaffold_6:33505050,east_cent
HiC_scaffold_6,33596000,33597000,2,HiC_scaffold_6:33596236,east_cent
HiC_scaffold_6,33597000,33598000,2,HiC_scaffold_6:33597961,east_cent
HiC_scaffold_6,33633000,33634000,2,HiC_scaffold_6:33633880,east_cent
HiC_scaffold_6,33644000,33645000,1,HiC_scaffold_6:33644436,east_cent
HiC_scaffold_6,33760000,33761000,1,HiC_scaffold_6:33760993,east_cent
HiC_scaffold_6,33766000,33767000,1,HiC_scaffold_6:33766171,east_cent
HiC_scaffold_6,33835000,33836000,2,HiC_scaffold_6:33835337,east_cent
HiC_scaffold_6,33907000,33908000,2,HiC_scaffold_6:33907912,east_cent
HiC_scaffold_6,34150000,34151000,2,HiC_scaffold_6:34150014,east_cent
HiC_scaffold_6,34189000,34190000,2,HiC_scaffold_6:34189574,east_cent
HiC_scaffold_6,34268000,34269000,2,HiC_scaffold_6:34268772,east_cent
HiC_scaffold_6,34303000,34304000,2,HiC_scaffold_6:34303742,east_cent
HiC_scaffold_6,34846000,34847000,1,HiC_scaffold_6:34846733,east_cent
HiC_scaffold_6,34846000,34847000,1,HiC_scaffold_6:34846764,east_cent
HiC_scaffold_6,34846000,34847000,1,HiC_scaffold_6:34846968,east_cent
HiC_scaffold_6,34848000,34849000,1,HiC_scaffold_6:34848357,east_cent
HiC_scaffold_6,34874000,34875000,2,HiC_scaffold_6:34874654,east_cent
HiC_scaffold_6,34876000,34877000,2,HiC_scaffold_6:34876583,east_cent
HiC_scaffold_6,34937000,34938000,2,HiC_scaffold_6:34937721,east_cent
HiC_scaffold_6,34986000,34987000,2,HiC_scaffold_6:34986349,east_cent
HiC_scaffold_6,35035000,35036000,2,HiC_scaffold_6:35035534,east_cent
HiC_scaffold_6,35123000,35124000,2,HiC_scaffold_6:35123222,east_cent
HiC_scaffold_6,35123000,35124000,2,HiC_scaffold_6:35123236,east_cent
HiC_scaffold_6,35126000,35127000,2,HiC_scaffold_6:35126272,east_cent
HiC_scaffold_6,35245000,35246000,2,HiC_scaffold_6:35245230,east_cent
HiC_scaffold_6,35246000,35247000,2,HiC_scaffold_6:35246685,east_cent
HiC_scaffold_6,35247000,35248000,2,HiC_scaffold_6:35247650,east_cent
HiC_scaffold_6,35247000,35248000,2,HiC_scaffold_6:35247683,east_cent
HiC_scaffold_6,35316000,35317000,2,HiC_scaffold_6:35316204,east_cent
HiC_scaffold_6,35360000,35361000,2,HiC_scaffold_6:35360241,east_cent
HiC_scaffold_6,35360000,35361000,2,HiC_scaffold_6:35360242,east_cent
HiC_scaffold_6,35808000,35809000,1,HiC_scaffold_6:35808940,east_cent
HiC_scaffold_6,35936000,35937000,2,HiC_scaffold_6:35936315,east_cent
HiC_scaffold_6,36074000,36075000,2,HiC_scaffold_6:36074009,east_cent
HiC_scaffold_6,37720000,37721000,2,HiC_scaffold_6:37720114,east_cent
HiC_scaffold_6,37720000,37721000,2,HiC_scaffold_6:37720596,east_cent
HiC_scaffold_6,37723000,37724000,2,HiC_scaffold_6:37723306,east_cent
HiC_scaffold_6,37776000,37777000,2,HiC_scaffold_6:37776201,east_cent
HiC_scaffold_6,37791000,37792000,1,HiC_scaffold_6:37791488,east_cent
HiC_scaffold_6,37798000,37799000,1,HiC_scaffold_6:37798539,east_cent
HiC_scaffold_6,41974000,41975000,2,HiC_scaffold_6:41974314,east_cent
HiC_scaffold_6,41979000,41980000,2,HiC_scaffold_6:41979099,east_cent
HiC_scaffold_6,41979000,41980000,2,HiC_scaffold_6:41979189,east_cent
HiC_scaffold_6,42253000,42254000,2,HiC_scaffold_6:42253506,east_cent
HiC_scaffold_6,42259000,42260000,2,HiC_scaffold_6:42259124,east_cent
HiC_scaffold_6,42266000,42267000,2,HiC_scaffold_6:42266853,east_cent
HiC_scaffold_6,42282000,42283000,2,HiC_scaffold_6:42282571,east_cent
HiC_scaffold_6,42284000,42285000,2,HiC_scaffold_6:42284449,east_cent
HiC_scaffold_6,42287000,42288000,2,HiC_scaffold_6:42287042,east_cent
HiC_scaffold_6,42289000,42290000,2,HiC_scaffold_6:42289151,east_cent
HiC_scaffold_6,42290000,42291000,2,HiC_scaffold_6:42290301,east_cent
HiC_scaffold_6,42290000,42291000,2,HiC_scaffold_6:42290447,east_cent
HiC_scaffold_6,42293000,42294000,2,HiC_scaffold_6:42293611,east_cent
HiC_scaffold_6,42295000,42296000,2,HiC_scaffold_6:42295195,east_cent
HiC_scaffold_6,42295000,42296000,2,HiC_scaffold_6:42295259,east_cent
HiC_scaffold_6,42297000,42298000,2,HiC_scaffold_6:42297712,east_cent
HiC_scaffold_6,42369000,42370000,2,HiC_scaffold_6:42369629,east_cent
HiC_scaffold_6,42369000,42370000,2,HiC_scaffold_6:42369705,east_cent
HiC_scaffold_6,44274000,44275000,1,HiC_scaffold_6:44274314,east_cent
HiC_scaffold_6,44373000,44374000,2,HiC_scaffold_6:44373213,east_cent
HiC_scaffold_6,44385000,44386000,2,HiC_scaffold_6:44385512,east_cent
HiC_scaffold_6,44399000,44400000,1,HiC_scaffold_6:44399097,east_cent
HiC_scaffold_6,44423000,44424000,2,HiC_scaffold_6:44423703,east_cent
HiC_scaffold_6,44429000,44430000,2,HiC_scaffold_6:44429291,east_cent
HiC_scaffold_6,44643000,44644000,2,HiC_scaffold_6:44643821,east_cent
HiC_scaffold_6,46567000,46568000,1,HiC_scaffold_6:46567976,east_cent
HiC_scaffold_6,47818000,47819000,2,HiC_scaffold_6:47818936,east_cent
HiC_scaffold_6,48191000,48192000,2,HiC_scaffold_6:48191048,east_cent
HiC_scaffold_6,48281000,48282000,2,HiC_scaffold_6:48281249,east_cent
HiC_scaffold_6,48336000,48337000,2,HiC_scaffold_6:48336821,east_cent
HiC_scaffold_6,48336000,48337000,2,HiC_scaffold_6:48336831,east_cent
HiC_scaffold_6,48336000,48337000,2,HiC_scaffold_6:48336925,east_cent
HiC_scaffold_6,48408000,48409000,1,HiC_scaffold_6:48408246,east_cent
HiC_scaffold_6,48408000,48409000,1,HiC_scaffold_6:48408259,east_cent
HiC_scaffold_6,48420000,48421000,1,HiC_scaffold_6:48420423,east_cent
HiC_scaffold_6,48420000,48421000,1,HiC_scaffold_6:48420453,east_cent
HiC_scaffold_6,48421000,48422000,1,HiC_scaffold_6:48421185,east_cent
HiC_scaffold_6,48423000,48424000,1,HiC_scaffold_6:48423508,east_cent
HiC_scaffold_6,48424000,48425000,1,HiC_scaffold_6:48424463,east_cent
HiC_scaffold_6,48425000,48426000,1,HiC_scaffold_6:48425876,east_cent
HiC_scaffold_6,48426000,48427000,1,HiC_scaffold_6:48426066,east_cent
HiC_scaffold_6,48436000,48437000,1,HiC_scaffold_6:48436587,east_cent
HiC_scaffold_6,48436000,48437000,1,HiC_scaffold_6:48436642,east_cent
HiC_scaffold_6,48438000,48439000,1,HiC_scaffold_6:48438296,east_cent
HiC_scaffold_6,48445000,48446000,1,HiC_scaffold_6:48445719,east_cent
HiC_scaffold_6,48445000,48446000,1,HiC_scaffold_6:48445884,east_cent
HiC_scaffold_6,48446000,48447000,1,HiC_scaffold_6:48446004,east_cent
HiC_scaffold_6,48446000,48447000,1,HiC_scaffold_6:48446381,east_cent
HiC_scaffold_6,48446000,48447000,1,HiC_scaffold_6:48446615,east_cent
HiC_scaffold_6,48446000,48447000,1,HiC_scaffold_6:48446985,east_cent
HiC_scaffold_6,48447000,48448000,1,HiC_scaffold_6:48447070,east_cent
HiC_scaffold_6,48518000,48519000,1,HiC_scaffold_6:48518875,east_cent
HiC_scaffold_6,48530000,48531000,1,HiC_scaffold_6:48530720,east_cent
HiC_scaffold_6,48896000,48897000,1,HiC_scaffold_6:48896709,east_cent
HiC_scaffold_6,48897000,48898000,1,HiC_scaffold_6:48897357,east_cent
HiC_scaffold_6,49212000,49213000,2,HiC_scaffold_6:49212769,east_cent
HiC_scaffold_6,49223000,49224000,2,HiC_scaffold_6:49223118,east_cent
HiC_scaffold_6,50993000,50994000,1,HiC_scaffold_6:50993018,east_cent
HiC_scaffold_6,51671000,51672000,1,HiC_scaffold_6:51671027,east_cent
HiC_scaffold_6,51788000,51789000,2,HiC_scaffold_6:51788856,east_cent
HiC_scaffold_6,51788000,51789000,2,HiC_scaffold_6:51788861,east_cent
HiC_scaffold_6,51793000,51794000,2,HiC_scaffold_6:51793586,east_cent
HiC_scaffold_6,51796000,51797000,2,HiC_scaffold_6:51796917,east_cent
HiC_scaffold_6,51798000,51799000,2,HiC_scaffold_6:51798098,east_cent
HiC_scaffold_6,51800000,51801000,2,HiC_scaffold_6:51800757,east_cent
HiC_scaffold_6,51803000,51804000,2,HiC_scaffold_6:51803371,east_cent
HiC_scaffold_6,51804000,51805000,2,HiC_scaffold_6:51804276,east_cent
HiC_scaffold_6,51806000,51807000,2,HiC_scaffold_6:51806858,east_cent
HiC_scaffold_6,51808000,51809000,2,HiC_scaffold_6:51808531,east_cent
HiC_scaffold_6,51809000,51810000,2,HiC_scaffold_6:51809591,east_cent
HiC_scaffold_6,51813000,51814000,2,HiC_scaffold_6:51813548,east_cent
HiC_scaffold_6,51813000,51814000,2,HiC_scaffold_6:51813563,east_cent
HiC_scaffold_6,51813000,51814000,2,HiC_scaffold_6:51813852,east_cent
HiC_scaffold_6,51813000,51814000,2,HiC_scaffold_6:51813854,east_cent
HiC_scaffold_6,51846000,51847000,2,HiC_scaffold_6:51846162,east_cent
HiC_scaffold_6,51846000,51847000,2,HiC_scaffold_6:51846173,east_cent
HiC_scaffold_6,51847000,51848000,2,HiC_scaffold_6:51847232,east_cent
HiC_scaffold_6,51848000,51849000,2,HiC_scaffold_6:51848697,east_cent
HiC_scaffold_6,51860000,51861000,2,HiC_scaffold_6:51860397,east_cent
HiC_scaffold_6,51874000,51875000,1,HiC_scaffold_6:51874711,east_cent
HiC_scaffold_6,51887000,51888000,1,HiC_scaffold_6:51887794,east_cent
HiC_scaffold_6,51903000,51904000,1,HiC_scaffold_6:51903812,east_cent
HiC_scaffold_6,51934000,51935000,1,HiC_scaffold_6:51934087,east_cent
HiC_scaffold_6,51934000,51935000,1,HiC_scaffold_6:51934312,east_cent
HiC_scaffold_6,51944000,51945000,2,HiC_scaffold_6:51944605,east_cent
HiC_scaffold_6,52006000,52007000,1,HiC_scaffold_6:52006974,east_cent
HiC_scaffold_6,52008000,52009000,1,HiC_scaffold_6:52008405,east_cent
HiC_scaffold_6,52010000,52011000,2,HiC_scaffold_6:52010061,east_cent
HiC_scaffold_6,52095000,52096000,2,HiC_scaffold_6:52095151,east_cent
HiC_scaffold_6,55201000,55202000,1,HiC_scaffold_6:55201543,east_cent
HiC_scaffold_6,56623000,56624000,1,HiC_scaffold_6:56623854,east_cent
HiC_scaffold_6,56719000,56720000,1,HiC_scaffold_6:56719365,east_cent
HiC_scaffold_6,60233000,60234000,2,HiC_scaffold_6:60233205,east_cent
HiC_scaffold_6,60273000,60274000,2,HiC_scaffold_6:60273283,east_cent
HiC_scaffold_6,60680000,60681000,1,HiC_scaffold_6:60680410,east_cent
HiC_scaffold_6,60680000,60681000,1,HiC_scaffold_6:60680517,east_cent
HiC_scaffold_6,60681000,60682000,1,HiC_scaffold_6:60681286,east_cent
HiC_scaffold_6,60681000,60682000,1,HiC_scaffold_6:60681288,east_cent
HiC_scaffold_6,60681000,60682000,1,HiC_scaffold_6:60681401,east_cent
HiC_scaffold_6,60918000,60919000,1,HiC_scaffold_6:60918544,east_cent
HiC_scaffold_6,60931000,60932000,1,HiC_scaffold_6:60931452,east_cent
HiC_scaffold_6,61235000,61236000,1,HiC_scaffold_6:61235711,east_cent
HiC_scaffold_6,61268000,61269000,2,HiC_scaffold_6:61268099,east_cent
HiC_scaffold_6,61347000,61348000,2,HiC_scaffold_6:61347984,east_cent
HiC_scaffold_6,61429000,61430000,2,HiC_scaffold_6:61429758,east_cent
HiC_scaffold_6,61435000,61436000,2,HiC_scaffold_6:61435631,east_cent
HiC_scaffold_6,61481000,61482000,2,HiC_scaffold_6:61481450,east_cent
HiC_scaffold_6,61482000,61483000,2,HiC_scaffold_6:61482846,east_cent
HiC_scaffold_6,62508000,62509000,2,HiC_scaffold_6:62508385,east_cent
HiC_scaffold_6,62510000,62511000,1,HiC_scaffold_6:62510154,east_cent
HiC_scaffold_6,62510000,62511000,1,HiC_scaffold_6:62510637,east_cent
HiC_scaffold_6,62514000,62515000,1,HiC_scaffold_6:62514018,east_cent
HiC_scaffold_6,62514000,62515000,1,HiC_scaffold_6:62514888,east_cent
HiC_scaffold_6,63218000,63219000,1,HiC_scaffold_6:63218700,east_cent
HiC_scaffold_6,71957000,71958000,1,HiC_scaffold_6:71957471,east_cent
