scaffold,start,end,pair,direction,loci
HiC_scaffold_5,38624000,38625000,hueti_davidi,2,HiC_scaffold_5:38624093
HiC_scaffold_5,38722000,38723000,hueti_davidi,2,HiC_scaffold_5:38722534
HiC_scaffold_5,38801000,38802000,hueti_davidi,2,HiC_scaffold_5:38801274
HiC_scaffold_5,38801000,38802000,hueti_davidi,2,HiC_scaffold_5:38801628
HiC_scaffold_5,38801000,38802000,hueti_davidi,2,HiC_scaffold_5:38801629
HiC_scaffold_5,39002000,39003000,hueti_davidi,2,HiC_scaffold_5:39002040
HiC_scaffold_5,39025000,39026000,hueti_davidi,2,HiC_scaffold_5:39025717
HiC_scaffold_5,39923000,39924000,hueti_davidi,2,HiC_scaffold_5:39923014
HiC_scaffold_5,39954000,39955000,hueti_davidi,2,HiC_scaffold_5:39954071
HiC_scaffold_5,40035000,40036000,hueti_davidi,2,HiC_scaffold_5:40035578
HiC_scaffold_5,40051000,40052000,hueti_davidi,2,HiC_scaffold_5:40051576
HiC_scaffold_5,40152000,40153000,hueti_davidi,2,HiC_scaffold_5:40152208
HiC_scaffold_5,40181000,40182000,hueti_davidi,2,HiC_scaffold_5:40181390
HiC_scaffold_5,40184000,40185000,hueti_davidi,2,HiC_scaffold_5:40184190
HiC_scaffold_5,40441000,40442000,hueti_davidi,2,HiC_scaffold_5:40441090
HiC_scaffold_5,40480000,40481000,hueti_davidi,2,HiC_scaffold_5:40480352
HiC_scaffold_5,40481000,40482000,hueti_davidi,2,HiC_scaffold_5:40481027
HiC_scaffold_5,40486000,40487000,hueti_davidi,2,HiC_scaffold_5:40486387
HiC_scaffold_5,40594000,40595000,hueti_davidi,2,HiC_scaffold_5:40594726
HiC_scaffold_5,40771000,40772000,hueti_davidi,2,HiC_scaffold_5:40771987
HiC_scaffold_5,41881000,41882000,hueti_davidi,2,HiC_scaffold_5:41881034
HiC_scaffold_5,41963000,41964000,hueti_davidi,2,HiC_scaffold_5:41963665
HiC_scaffold_5,43560000,43561000,hueti_davidi,2,HiC_scaffold_5:43560649
HiC_scaffold_5,43776000,43777000,hueti_davidi,2,HiC_scaffold_5:43776557
HiC_scaffold_5,44065000,44066000,hueti_davidi,2,HiC_scaffold_5:44065996
HiC_scaffold_5,44107000,44108000,hueti_davidi,2,HiC_scaffold_5:44107623
HiC_scaffold_5,44698000,44699000,hueti_davidi,2,HiC_scaffold_5:44698416
HiC_scaffold_5,45815000,45816000,hueti_davidi,1,HiC_scaffold_5:45815036
HiC_scaffold_5,45815000,45816000,hueti_davidi,1,HiC_scaffold_5:45815505
HiC_scaffold_5,45842000,45843000,hueti_davidi,2,HiC_scaffold_5:45842217
HiC_scaffold_5,45842000,45843000,hueti_davidi,2,HiC_scaffold_5:45842218
HiC_scaffold_5,45842000,45843000,hueti_davidi,2,HiC_scaffold_5:45842433
HiC_scaffold_5,45842000,45843000,hueti_davidi,2,HiC_scaffold_5:45842614
HiC_scaffold_5,45842000,45843000,hueti_davidi,2,HiC_scaffold_5:45842621
HiC_scaffold_5,45842000,45843000,hueti_davidi,2,HiC_scaffold_5:45842753
HiC_scaffold_5,45842000,45843000,hueti_davidi,2,HiC_scaffold_5:45842831
HiC_scaffold_5,45904000,45905000,hueti_davidi,2,HiC_scaffold_5:45904240
HiC_scaffold_5,46013000,46014000,hueti_davidi,2,HiC_scaffold_5:46013073
HiC_scaffold_5,46014000,46015000,hueti_davidi,2,HiC_scaffold_5:46014832
HiC_scaffold_5,46016000,46017000,hueti_davidi,2,HiC_scaffold_5:46016400
HiC_scaffold_5,46016000,46017000,hueti_davidi,2,HiC_scaffold_5:46016519
HiC_scaffold_5,46016000,46017000,hueti_davidi,2,HiC_scaffold_5:46016965
HiC_scaffold_5,46017000,46018000,hueti_davidi,2,HiC_scaffold_5:46017607
HiC_scaffold_5,46771000,46772000,hueti_davidi,2,HiC_scaffold_5:46771506
HiC_scaffold_5,46771000,46772000,hueti_davidi,2,HiC_scaffold_5:46771668
HiC_scaffold_5,47115000,47116000,hueti_davidi,2,HiC_scaffold_5:47115514
HiC_scaffold_5,47116000,47117000,hueti_davidi,2,HiC_scaffold_5:47116287
HiC_scaffold_5,47118000,47119000,hueti_davidi,2,HiC_scaffold_5:47118011
HiC_scaffold_5,47208000,47209000,hueti_davidi,2,HiC_scaffold_5:47208400
HiC_scaffold_5,47208000,47209000,hueti_davidi,2,HiC_scaffold_5:47208793
HiC_scaffold_5,47951000,47952000,hueti_davidi,2,HiC_scaffold_5:47951514
HiC_scaffold_5,48296000,48297000,hueti_davidi,1,HiC_scaffold_5:48296153
HiC_scaffold_5,48413000,48414000,hueti_davidi,2,HiC_scaffold_5:48413767
HiC_scaffold_5,48842000,48843000,hueti_davidi,1,HiC_scaffold_5:48842919
HiC_scaffold_5,81845000,81846000,hueti_davidi,2,HiC_scaffold_5:81845097
HiC_scaffold_5,99478000,99479000,hueti_davidi,1,HiC_scaffold_5:99478916
HiC_scaffold_5,102158000,102159000,hueti_davidi,2,HiC_scaffold_5:102158701
HiC_scaffold_5,104986000,104987000,hueti_davidi,2,HiC_scaffold_5:104986370
HiC_scaffold_5,108975000,108976000,hueti_davidi,1,HiC_scaffold_5:108975770
HiC_scaffold_5,109019000,109020000,hueti_davidi,2,HiC_scaffold_5:109019592
HiC_scaffold_5,109990000,109991000,hueti_davidi,2,HiC_scaffold_5:109990158
HiC_scaffold_5,110026000,110027000,hueti_davidi,1,HiC_scaffold_5:110026753
HiC_scaffold_5,110449000,110450000,hueti_davidi,1,HiC_scaffold_5:110449856
HiC_scaffold_5,110524000,110525000,hueti_davidi,1,HiC_scaffold_5:110524012
HiC_scaffold_5,111008000,111009000,hueti_davidi,2,HiC_scaffold_5:111008921
HiC_scaffold_5,111894000,111895000,hueti_davidi,2,HiC_scaffold_5:111894610
HiC_scaffold_5,112957000,112958000,hueti_davidi,1,HiC_scaffold_5:112957956
HiC_scaffold_5,115809000,115810000,hueti_davidi,2,HiC_scaffold_5:115809528
HiC_scaffold_5,119832000,119833000,hueti_davidi,2,HiC_scaffold_5:119832166
HiC_scaffold_5,120037000,120038000,hueti_davidi,2,HiC_scaffold_5:120037599
HiC_scaffold_5,120153000,120154000,hueti_davidi,2,HiC_scaffold_5:120153929
HiC_scaffold_5,120636000,120637000,hueti_davidi,1,HiC_scaffold_5:120636451
HiC_scaffold_5,120712000,120713000,hueti_davidi,2,HiC_scaffold_5:120712582
HiC_scaffold_5,120712000,120713000,hueti_davidi,2,HiC_scaffold_5:120712677
HiC_scaffold_5,120712000,120713000,hueti_davidi,2,HiC_scaffold_5:120712683
HiC_scaffold_5,120712000,120713000,hueti_davidi,2,HiC_scaffold_5:120712709
HiC_scaffold_5,120843000,120844000,hueti_davidi,2,HiC_scaffold_5:120843358
HiC_scaffold_5,120843000,120844000,hueti_davidi,2,HiC_scaffold_5:120843362
HiC_scaffold_5,120843000,120844000,hueti_davidi,2,HiC_scaffold_5:120843402
HiC_scaffold_5,122486000,122487000,hueti_davidi,1,HiC_scaffold_5:122486701
HiC_scaffold_5,123935000,123936000,hueti_davidi,1,HiC_scaffold_5:123935403
HiC_scaffold_5,124039000,124040000,hueti_davidi,2,HiC_scaffold_5:124039757
HiC_scaffold_5,125706000,125707000,hueti_davidi,1,HiC_scaffold_5:125706179
HiC_scaffold_5,128479000,128480000,hueti_davidi,1,HiC_scaffold_5:128479996
HiC_scaffold_5,135398000,135399000,hueti_davidi,1,HiC_scaffold_5:135398411
HiC_scaffold_5,135910000,135911000,hueti_davidi,2,HiC_scaffold_5:135910249
HiC_scaffold_5,135914000,135915000,hueti_davidi,2,HiC_scaffold_5:135914115
HiC_scaffold_5,138264000,138265000,hueti_davidi,2,HiC_scaffold_5:138264379
HiC_scaffold_5,139595000,139596000,hueti_davidi,1,HiC_scaffold_5:139595473
HiC_scaffold_5,139595000,139596000,hueti_davidi,1,HiC_scaffold_5:139595993
HiC_scaffold_5,139817000,139818000,hueti_davidi,2,HiC_scaffold_5:139817436
HiC_scaffold_6,21263000,21264000,hueti_davidi,1,HiC_scaffold_6:21263842
HiC_scaffold_6,22651000,22652000,hueti_davidi,2,HiC_scaffold_6:22651643
HiC_scaffold_6,24072000,24073000,hueti_davidi,2,HiC_scaffold_6:24072688
HiC_scaffold_6,25468000,25469000,hueti_davidi,1,HiC_scaffold_6:25468193
HiC_scaffold_6,29827000,29828000,hueti_davidi,2,HiC_scaffold_6:29827429
HiC_scaffold_6,29864000,29865000,hueti_davidi,2,HiC_scaffold_6:29864308
HiC_scaffold_6,30092000,30093000,hueti_davidi,2,HiC_scaffold_6:30092766
HiC_scaffold_6,30508000,30509000,hueti_davidi,1,HiC_scaffold_6:30508481
HiC_scaffold_6,30509000,30510000,hueti_davidi,1,HiC_scaffold_6:30509698
HiC_scaffold_6,30509000,30510000,hueti_davidi,1,HiC_scaffold_6:30509712
HiC_scaffold_6,31035000,31036000,hueti_davidi,2,HiC_scaffold_6:31035916
HiC_scaffold_6,31042000,31043000,hueti_davidi,1,HiC_scaffold_6:31042211
HiC_scaffold_6,31049000,31050000,hueti_davidi,1,HiC_scaffold_6:31049961
HiC_scaffold_6,31050000,31051000,hueti_davidi,1,HiC_scaffold_6:31050893
HiC_scaffold_6,31052000,31053000,hueti_davidi,1,HiC_scaffold_6:31052340
HiC_scaffold_6,31052000,31053000,hueti_davidi,1,HiC_scaffold_6:31052343
HiC_scaffold_6,31054000,31055000,hueti_davidi,1,HiC_scaffold_6:31054012
HiC_scaffold_6,31058000,31059000,hueti_davidi,1,HiC_scaffold_6:31058675
HiC_scaffold_6,31110000,31111000,hueti_davidi,1,HiC_scaffold_6:31110831
HiC_scaffold_6,31167000,31168000,hueti_davidi,2,HiC_scaffold_6:31167924
HiC_scaffold_6,31169000,31170000,hueti_davidi,2,HiC_scaffold_6:31169091
HiC_scaffold_6,31169000,31170000,hueti_davidi,2,HiC_scaffold_6:31169316
HiC_scaffold_6,31169000,31170000,hueti_davidi,2,HiC_scaffold_6:31169431
HiC_scaffold_6,31471000,31472000,hueti_davidi,2,HiC_scaffold_6:31471017
HiC_scaffold_6,31522000,31523000,hueti_davidi,1,HiC_scaffold_6:31522351
HiC_scaffold_6,31522000,31523000,hueti_davidi,1,HiC_scaffold_6:31522352
HiC_scaffold_6,31522000,31523000,hueti_davidi,1,HiC_scaffold_6:31522372
HiC_scaffold_6,31525000,31526000,hueti_davidi,1,HiC_scaffold_6:31525489
HiC_scaffold_6,31695000,31696000,hueti_davidi,1,HiC_scaffold_6:31695723
HiC_scaffold_6,31699000,31700000,hueti_davidi,1,HiC_scaffold_6:31699620
HiC_scaffold_6,31776000,31777000,hueti_davidi,2,HiC_scaffold_6:31776965
HiC_scaffold_6,31944000,31945000,hueti_davidi,2,HiC_scaffold_6:31944060
HiC_scaffold_6,32053000,32054000,hueti_davidi,2,HiC_scaffold_6:32053726
HiC_scaffold_6,32064000,32065000,hueti_davidi,2,HiC_scaffold_6:32064929
HiC_scaffold_6,32065000,32066000,hueti_davidi,2,HiC_scaffold_6:32065005
HiC_scaffold_6,32066000,32067000,hueti_davidi,2,HiC_scaffold_6:32066370
HiC_scaffold_6,33640000,33641000,hueti_davidi,1,HiC_scaffold_6:33640301
HiC_scaffold_6,33647000,33648000,hueti_davidi,1,HiC_scaffold_6:33647256
HiC_scaffold_6,33949000,33950000,hueti_davidi,2,HiC_scaffold_6:33949986
HiC_scaffold_6,33952000,33953000,hueti_davidi,2,HiC_scaffold_6:33952349
HiC_scaffold_6,33952000,33953000,hueti_davidi,2,HiC_scaffold_6:33952386
HiC_scaffold_6,34144000,34145000,hueti_davidi,2,HiC_scaffold_6:34144374
HiC_scaffold_6,34150000,34151000,hueti_davidi,2,HiC_scaffold_6:34150177
HiC_scaffold_6,34212000,34213000,hueti_davidi,1,HiC_scaffold_6:34212144
HiC_scaffold_6,34265000,34266000,hueti_davidi,2,HiC_scaffold_6:34265455
HiC_scaffold_6,35083000,35084000,hueti_davidi,2,HiC_scaffold_6:35083479
HiC_scaffold_6,35089000,35090000,hueti_davidi,2,HiC_scaffold_6:35089717
HiC_scaffold_6,35157000,35158000,hueti_davidi,2,HiC_scaffold_6:35157360
HiC_scaffold_6,35159000,35160000,hueti_davidi,2,HiC_scaffold_6:35159580
HiC_scaffold_6,35159000,35160000,hueti_davidi,2,HiC_scaffold_6:35159588
HiC_scaffold_6,35160000,35161000,hueti_davidi,2,HiC_scaffold_6:35160428
HiC_scaffold_6,35161000,35162000,hueti_davidi,2,HiC_scaffold_6:35161576
HiC_scaffold_6,35161000,35162000,hueti_davidi,2,HiC_scaffold_6:35161772
HiC_scaffold_6,35312000,35313000,hueti_davidi,2,HiC_scaffold_6:35312796
HiC_scaffold_6,35358000,35359000,hueti_davidi,2,HiC_scaffold_6:35358808
HiC_scaffold_6,44425000,44426000,hueti_davidi,2,HiC_scaffold_6:44425569
HiC_scaffold_6,46567000,46568000,hueti_davidi,1,HiC_scaffold_6:46567876
HiC_scaffold_6,46567000,46568000,hueti_davidi,1,HiC_scaffold_6:46567953
HiC_scaffold_6,46567000,46568000,hueti_davidi,1,HiC_scaffold_6:46567993
HiC_scaffold_6,46567000,46568000,hueti_davidi,1,HiC_scaffold_6:46567995
HiC_scaffold_6,46629000,46630000,hueti_davidi,2,HiC_scaffold_6:46629620
HiC_scaffold_6,47729000,47730000,hueti_davidi,2,HiC_scaffold_6:47729004
HiC_scaffold_6,48381000,48382000,hueti_davidi,2,HiC_scaffold_6:48381962
HiC_scaffold_6,48512000,48513000,hueti_davidi,1,HiC_scaffold_6:48512001
HiC_scaffold_6,49188000,49189000,hueti_davidi,1,HiC_scaffold_6:49188128
HiC_scaffold_6,49293000,49294000,hueti_davidi,2,HiC_scaffold_6:49293085
HiC_scaffold_6,49293000,49294000,hueti_davidi,2,HiC_scaffold_6:49293091
HiC_scaffold_6,50489000,50490000,hueti_davidi,2,HiC_scaffold_6:50489738
HiC_scaffold_6,52229000,52230000,hueti_davidi,2,HiC_scaffold_6:52229352
HiC_scaffold_6,53268000,53269000,hueti_davidi,2,HiC_scaffold_6:53268174
HiC_scaffold_6,53268000,53269000,hueti_davidi,2,HiC_scaffold_6:53268211
HiC_scaffold_6,56623000,56624000,hueti_davidi,1,HiC_scaffold_6:56623534
HiC_scaffold_6,56693000,56694000,hueti_davidi,1,HiC_scaffold_6:56693377
HiC_scaffold_6,60918000,60919000,hueti_davidi,1,HiC_scaffold_6:60918204
HiC_scaffold_6,61319000,61320000,hueti_davidi,1,HiC_scaffold_6:61319040
HiC_scaffold_6,61481000,61482000,hueti_davidi,2,HiC_scaffold_6:61481449
HiC_scaffold_6,61663000,61664000,hueti_davidi,2,HiC_scaffold_6:61663936
HiC_scaffold_6,63069000,63070000,hueti_davidi,2,HiC_scaffold_6:63069512
HiC_scaffold_6,75696000,75697000,hueti_davidi,1,HiC_scaffold_6:75696843
HiC_scaffold_6,87025000,87026000,hueti_davidi,2,HiC_scaffold_6:87025669
HiC_scaffold_6,94617000,94618000,hueti_davidi,1,HiC_scaffold_6:94617485
HiC_scaffold_6,95023000,95024000,hueti_davidi,2,HiC_scaffold_6:95023284
HiC_scaffold_6,95035000,95036000,hueti_davidi,1,HiC_scaffold_6:95035948
HiC_scaffold_6,95263000,95264000,hueti_davidi,2,HiC_scaffold_6:95263219
HiC_scaffold_6,95312000,95313000,hueti_davidi,2,HiC_scaffold_6:95312161
HiC_scaffold_8,12013000,12014000,hueti_davidi,2,HiC_scaffold_8:12013708
HiC_scaffold_8,12028000,12029000,hueti_davidi,2,HiC_scaffold_8:12028898
HiC_scaffold_10,2499000,2500000,hueti_davidi,2,HiC_scaffold_10:2499547
HiC_scaffold_10,2546000,2547000,hueti_davidi,2,HiC_scaffold_10:2546745
HiC_scaffold_12,12075000,12076000,hueti_davidi,2,HiC_scaffold_12:12075691
HiC_scaffold_12,12081000,12082000,hueti_davidi,2,HiC_scaffold_12:12081754
HiC_scaffold_12,12084000,12085000,hueti_davidi,2,HiC_scaffold_12:12084004
HiC_scaffold_12,12107000,12108000,hueti_davidi,2,HiC_scaffold_12:12107118
HiC_scaffold_12,12351000,12352000,hueti_davidi,2,HiC_scaffold_12:12351919
HiC_scaffold_12,12410000,12411000,hueti_davidi,2,HiC_scaffold_12:12410413
HiC_scaffold_12,12461000,12462000,hueti_davidi,2,HiC_scaffold_12:12461873
HiC_scaffold_12,12511000,12512000,hueti_davidi,2,HiC_scaffold_12:12511408
HiC_scaffold_12,12531000,12532000,hueti_davidi,2,HiC_scaffold_12:12531711
HiC_scaffold_12,12532000,12533000,hueti_davidi,2,HiC_scaffold_12:12532218
HiC_scaffold_12,12547000,12548000,hueti_davidi,2,HiC_scaffold_12:12547075
HiC_scaffold_12,12552000,12553000,hueti_davidi,2,HiC_scaffold_12:12552864
HiC_scaffold_12,12555000,12556000,hueti_davidi,2,HiC_scaffold_12:12555876
HiC_scaffold_12,12630000,12631000,hueti_davidi,2,HiC_scaffold_12:12630449
HiC_scaffold_12,13334000,13335000,hueti_davidi,2,HiC_scaffold_12:13334276
HiC_scaffold_12,13408000,13409000,hueti_davidi,2,HiC_scaffold_12:13408015
HiC_scaffold_13,4476000,4477000,hueti_davidi,2,HiC_scaffold_13:4476914
HiC_scaffold_13,4505000,4506000,hueti_davidi,2,HiC_scaffold_13:4505084
HiC_scaffold_15,13155000,13156000,hueti_davidi,2,HiC_scaffold_15:13155862
HiC_scaffold_15,13157000,13158000,hueti_davidi,2,HiC_scaffold_15:13157394
HiC_scaffold_16,3885000,3886000,hueti_davidi,1,HiC_scaffold_16:3885754
HiC_scaffold_16,3885000,3886000,hueti_davidi,1,HiC_scaffold_16:3885756
HiC_scaffold_19,9824000,9825000,hueti_davidi,2,HiC_scaffold_19:9824755
HiC_scaffold_19,29713000,29714000,hueti_davidi,2,HiC_scaffold_19:29713346
HiC_scaffold_19,29718000,29719000,hueti_davidi,2,HiC_scaffold_19:29718958
HiC_scaffold_19,29731000,29732000,hueti_davidi,2,HiC_scaffold_19:29731944
HiC_scaffold_19,29796000,29797000,hueti_davidi,2,HiC_scaffold_19:29796867
HiC_scaffold_19,29861000,29862000,hueti_davidi,2,HiC_scaffold_19:29861121
HiC_scaffold_19,29863000,29864000,hueti_davidi,2,HiC_scaffold_19:29863459
HiC_scaffold_19,29864000,29865000,hueti_davidi,2,HiC_scaffold_19:29864386
HiC_scaffold_19,29904000,29905000,hueti_davidi,2,HiC_scaffold_19:29904079
HiC_scaffold_19,29907000,29908000,hueti_davidi,2,HiC_scaffold_19:29907342
HiC_scaffold_19,29907000,29908000,hueti_davidi,2,HiC_scaffold_19:29907453
HiC_scaffold_19,29908000,29909000,hueti_davidi,2,HiC_scaffold_19:29908616
HiC_scaffold_19,29909000,29910000,hueti_davidi,2,HiC_scaffold_19:29909669
HiC_scaffold_19,29909000,29910000,hueti_davidi,2,HiC_scaffold_19:29909925
HiC_scaffold_19,29920000,29921000,hueti_davidi,2,HiC_scaffold_19:29920597
HiC_scaffold_19,29922000,29923000,hueti_davidi,2,HiC_scaffold_19:29922883
HiC_scaffold_19,29927000,29928000,hueti_davidi,2,HiC_scaffold_19:29927655
HiC_scaffold_19,30270000,30271000,hueti_davidi,2,HiC_scaffold_19:30270652
HiC_scaffold_19,30278000,30279000,hueti_davidi,2,HiC_scaffold_19:30278885
HiC_scaffold_19,30278000,30279000,hueti_davidi,2,HiC_scaffold_19:30278900
HiC_scaffold_19,30278000,30279000,hueti_davidi,2,HiC_scaffold_19:30278970
HiC_scaffold_19,45248000,45249000,hueti_davidi,2,HiC_scaffold_19:45248928
HiC_scaffold_19,47721000,47722000,hueti_davidi,2,HiC_scaffold_19:47721953
HiC_scaffold_19,47962000,47963000,hueti_davidi,1,HiC_scaffold_19:47962061
HiC_scaffold_19,50067000,50068000,hueti_davidi,1,HiC_scaffold_19:50067544
HiC_scaffold_19,51055000,51056000,hueti_davidi,2,HiC_scaffold_19:51055047
HiC_scaffold_19,51652000,51653000,hueti_davidi,2,HiC_scaffold_19:51652446
HiC_scaffold_19,55208000,55209000,hueti_davidi,2,HiC_scaffold_19:55208780
HiC_scaffold_19,55259000,55260000,hueti_davidi,2,HiC_scaffold_19:55259181
HiC_scaffold_19,55471000,55472000,hueti_davidi,2,HiC_scaffold_19:55471519
HiC_scaffold_21,11315000,11316000,hueti_davidi,1,HiC_scaffold_21:11315382
HiC_scaffold_21,11363000,11364000,hueti_davidi,1,HiC_scaffold_21:11363699
HiC_scaffold_21,11369000,11370000,hueti_davidi,1,HiC_scaffold_21:11369378
HiC_scaffold_21,11369000,11370000,hueti_davidi,1,HiC_scaffold_21:11369610
HiC_scaffold_21,16628000,16629000,hueti_davidi,2,HiC_scaffold_21:16628689
HiC_scaffold_21,16772000,16773000,hueti_davidi,2,HiC_scaffold_21:16772789
HiC_scaffold_21,16798000,16799000,hueti_davidi,1,HiC_scaffold_21:16798447
HiC_scaffold_21,16944000,16945000,hueti_davidi,2,HiC_scaffold_21:16944384
HiC_scaffold_21,16947000,16948000,hueti_davidi,2,HiC_scaffold_21:16947671
HiC_scaffold_21,16947000,16948000,hueti_davidi,2,HiC_scaffold_21:16947672
HiC_scaffold_21,16948000,16949000,hueti_davidi,2,HiC_scaffold_21:16948220
HiC_scaffold_21,17119000,17120000,hueti_davidi,2,HiC_scaffold_21:17119130
HiC_scaffold_21,17356000,17357000,hueti_davidi,2,HiC_scaffold_21:17356343
HiC_scaffold_21,17356000,17357000,hueti_davidi,2,HiC_scaffold_21:17356553
HiC_scaffold_21,17356000,17357000,hueti_davidi,2,HiC_scaffold_21:17356621
HiC_scaffold_21,17356000,17357000,hueti_davidi,2,HiC_scaffold_21:17356643
HiC_scaffold_21,17356000,17357000,hueti_davidi,2,HiC_scaffold_21:17356777
HiC_scaffold_21,23178000,23179000,hueti_davidi,2,HiC_scaffold_21:23178429
HiC_scaffold_21,24673000,24674000,hueti_davidi,1,HiC_scaffold_21:24673507
HiC_scaffold_21,24673000,24674000,hueti_davidi,1,HiC_scaffold_21:24673554
HiC_scaffold_21,27125000,27126000,hueti_davidi,2,HiC_scaffold_21:27125243
HiC_scaffold_21,29040000,29041000,hueti_davidi,2,HiC_scaffold_21:29040940
HiC_scaffold_21,29040000,29041000,hueti_davidi,2,HiC_scaffold_21:29040949
HiC_scaffold_21,29314000,29315000,hueti_davidi,2,HiC_scaffold_21:29314527
HiC_scaffold_21,29402000,29403000,hueti_davidi,1,HiC_scaffold_21:29402601
HiC_scaffold_21,29490000,29491000,hueti_davidi,1,HiC_scaffold_21:29490829
HiC_scaffold_21,29491000,29492000,hueti_davidi,1,HiC_scaffold_21:29491688
HiC_scaffold_21,29496000,29497000,hueti_davidi,1,HiC_scaffold_21:29496053
HiC_scaffold_21,29520000,29521000,hueti_davidi,1,HiC_scaffold_21:29520457
HiC_scaffold_21,29524000,29525000,hueti_davidi,1,HiC_scaffold_21:29524468
HiC_scaffold_21,29570000,29571000,hueti_davidi,1,HiC_scaffold_21:29570408
HiC_scaffold_21,29715000,29716000,hueti_davidi,1,HiC_scaffold_21:29715843
HiC_scaffold_21,29986000,29987000,hueti_davidi,1,HiC_scaffold_21:29986075
HiC_scaffold_21,32447000,32448000,hueti_davidi,1,HiC_scaffold_21:32447011
HiC_scaffold_21,33995000,33996000,hueti_davidi,2,HiC_scaffold_21:33995581
HiC_scaffold_21,34073000,34074000,hueti_davidi,2,HiC_scaffold_21:34073423
HiC_scaffold_21,34073000,34074000,hueti_davidi,2,HiC_scaffold_21:34073571
HiC_scaffold_21,34075000,34076000,hueti_davidi,2,HiC_scaffold_21:34075853
HiC_scaffold_21,36361000,36362000,hueti_davidi,2,HiC_scaffold_21:36361813
HiC_scaffold_21,37001000,37002000,hueti_davidi,1,HiC_scaffold_21:37001026
HiC_scaffold_21,37039000,37040000,hueti_davidi,2,HiC_scaffold_21:37039774
HiC_scaffold_21,37042000,37043000,hueti_davidi,2,HiC_scaffold_21:37042210
HiC_scaffold_21,37735000,37736000,hueti_davidi,1,HiC_scaffold_21:37735165
HiC_scaffold_21,37735000,37736000,hueti_davidi,1,HiC_scaffold_21:37735408
HiC_scaffold_21,64305000,64306000,hueti_davidi,1,HiC_scaffold_21:64305043
HiC_scaffold_21,64369000,64370000,hueti_davidi,1,HiC_scaffold_21:64369129
HiC_scaffold_21,69020000,69021000,hueti_davidi,2,HiC_scaffold_21:69020815
HiC_scaffold_21,69020000,69021000,hueti_davidi,2,HiC_scaffold_21:69020838
HiC_scaffold_23,17760000,17761000,hueti_davidi,1,HiC_scaffold_23:17760277
HiC_scaffold_23,17760000,17761000,hueti_davidi,1,HiC_scaffold_23:17760278
HiC_scaffold_24,18209000,18210000,hueti_davidi,1,HiC_scaffold_24:18209076
HiC_scaffold_1,37202000,37203000,hueti_davidi,2,HiC_scaffold_1:37202358
HiC_scaffold_1,37220000,37221000,hueti_davidi,2,HiC_scaffold_1:37220363
HiC_scaffold_1,37328000,37329000,hueti_davidi,2,HiC_scaffold_1:37328345
HiC_scaffold_3,15516000,15517000,hueti_davidi,2,HiC_scaffold_3:15516466
HiC_scaffold_3,53720000,53721000,hueti_davidi,1,HiC_scaffold_3:53720306
HiC_scaffold_3,71718000,71719000,hueti_davidi,2,HiC_scaffold_3:71718988
HiC_scaffold_3,77172000,77173000,hueti_davidi,2,HiC_scaffold_3:77172411
HiC_scaffold_3,84969000,84970000,hueti_davidi,2,HiC_scaffold_3:84969006
HiC_scaffold_3,85297000,85298000,hueti_davidi,2,HiC_scaffold_3:85297200
HiC_scaffold_4,35784000,35785000,hueti_davidi,2,HiC_scaffold_4:35784648
HiC_scaffold_5,24058000,24059000,hueti_davidi,2,HiC_scaffold_5:24058964
HiC_scaffold_5,24058000,24059000,hueti_davidi,2,HiC_scaffold_5:24058992
HiC_scaffold_5,51069000,51070000,hueti_davidi,2,HiC_scaffold_5:51069650
HiC_scaffold_5,51148000,51149000,hueti_davidi,2,HiC_scaffold_5:51148748
HiC_scaffold_5,51190000,51191000,hueti_davidi,2,HiC_scaffold_5:51190127
HiC_scaffold_5,51197000,51198000,hueti_davidi,2,HiC_scaffold_5:51197512
HiC_scaffold_5,51222000,51223000,hueti_davidi,2,HiC_scaffold_5:51222417
HiC_scaffold_5,51223000,51224000,hueti_davidi,2,HiC_scaffold_5:51223617
HiC_scaffold_5,51350000,51351000,hueti_davidi,2,HiC_scaffold_5:51350695
HiC_scaffold_5,51351000,51352000,hueti_davidi,2,HiC_scaffold_5:51351244
HiC_scaffold_5,51359000,51360000,hueti_davidi,2,HiC_scaffold_5:51359094
HiC_scaffold_5,51359000,51360000,hueti_davidi,2,HiC_scaffold_5:51359850
HiC_scaffold_5,79641000,79642000,hueti_davidi,2,HiC_scaffold_5:79641834
HiC_scaffold_5,83145000,83146000,hueti_davidi,2,HiC_scaffold_5:83145350
HiC_scaffold_5,83145000,83146000,hueti_davidi,2,HiC_scaffold_5:83145356
HiC_scaffold_5,102081000,102082000,hueti_davidi,1,HiC_scaffold_5:102081882
HiC_scaffold_5,114714000,114715000,hueti_davidi,2,HiC_scaffold_5:114714513
HiC_scaffold_5,118787000,118788000,hueti_davidi,2,HiC_scaffold_5:118787136
HiC_scaffold_5,119361000,119362000,hueti_davidi,2,HiC_scaffold_5:119361138
HiC_scaffold_5,119361000,119362000,hueti_davidi,2,HiC_scaffold_5:119361148
HiC_scaffold_5,119361000,119362000,hueti_davidi,2,HiC_scaffold_5:119361220
HiC_scaffold_5,119361000,119362000,hueti_davidi,2,HiC_scaffold_5:119361249
HiC_scaffold_5,123381000,123382000,hueti_davidi,2,HiC_scaffold_5:123381998
HiC_scaffold_5,124564000,124565000,hueti_davidi,1,HiC_scaffold_5:124564608
